chr1	1
chrUn_AAEX03024077	AAEX03024077.1
chrUn_AAEX03024083	AAEX03024083.1
chrUn_AAEX03024084	AAEX03024084.1
chrUn_AAEX03024088	AAEX03024088.1
chrUn_AAEX03024089	AAEX03024089.1
chrUn_AAEX03024092	AAEX03024092.1
chrUn_AAEX03024093	AAEX03024093.1
chrUn_AAEX03024094	AAEX03024094.1
chrUn_AAEX03024095	AAEX03024095.1
chrUn_AAEX03024096	AAEX03024096.1
chrUn_AAEX03024097	AAEX03024097.1
chrUn_AAEX03024100	AAEX03024100.1
chrUn_AAEX03024101	AAEX03024101.1
chrUn_AAEX03024106	AAEX03024106.1
chrUn_AAEX03024107	AAEX03024107.1
chrUn_AAEX03024108	AAEX03024108.1
chrUn_AAEX03024113	AAEX03024113.1
chrUn_AAEX03024114	AAEX03024114.1
chrUn_AAEX03024115	AAEX03024115.1
chrUn_AAEX03024116	AAEX03024116.1
chrUn_AAEX03024117	AAEX03024117.1
chrUn_AAEX03024118	AAEX03024118.1
chrUn_AAEX03024119	AAEX03024119.1
chrUn_AAEX03024120	AAEX03024120.1
chrUn_AAEX03024121	AAEX03024121.1
chrUn_AAEX03024122	AAEX03024122.1
chrUn_AAEX03024123	AAEX03024123.1
chrUn_AAEX03024124	AAEX03024124.1
chrUn_AAEX03024125	AAEX03024125.1
chrUn_AAEX03024126	AAEX03024126.1
chrUn_AAEX03024129	AAEX03024129.1
chrUn_AAEX03024130	AAEX03024130.1
chrUn_AAEX03024131	AAEX03024131.1
chrUn_AAEX03024132	AAEX03024132.1
chrUn_AAEX03024133	AAEX03024133.1
chrUn_AAEX03024134	AAEX03024134.1
chrUn_AAEX03024137	AAEX03024137.1
chrUn_AAEX03024138	AAEX03024138.1
chrUn_AAEX03024143	AAEX03024143.1
chrUn_AAEX03024144	AAEX03024144.1
chrUn_AAEX03024149	AAEX03024149.1
chrUn_AAEX03024150	AAEX03024150.1
chrUn_AAEX03024151	AAEX03024151.1
chrUn_AAEX03024155	AAEX03024155.1
chrUn_AAEX03024161	AAEX03024161.1
chrUn_AAEX03024162	AAEX03024162.1
chrUn_AAEX03024163	AAEX03024163.1
chrUn_AAEX03024164	AAEX03024164.1
chrUn_AAEX03024165	AAEX03024165.1
chrUn_AAEX03024166	AAEX03024166.1
chrUn_AAEX03024167	AAEX03024167.1
chrUn_AAEX03024174	AAEX03024174.1
chrUn_AAEX03024177	AAEX03024177.1
chrUn_AAEX03024181	AAEX03024181.1
chrUn_AAEX03024182	AAEX03024182.1
chrUn_AAEX03024183	AAEX03024183.1
chrUn_AAEX03024184	AAEX03024184.1
chrUn_AAEX03024185	AAEX03024185.1
chrUn_AAEX03024186	AAEX03024186.1
chrUn_AAEX03024187	AAEX03024187.1
chrUn_AAEX03024188	AAEX03024188.1
chrUn_AAEX03024189	AAEX03024189.1
chrUn_AAEX03024193	AAEX03024193.1
chrUn_AAEX03024194	AAEX03024194.1
chrUn_AAEX03024201	AAEX03024201.1
chrUn_AAEX03024202	AAEX03024202.1
chrUn_AAEX03024203	AAEX03024203.1
chrUn_AAEX03024204	AAEX03024204.1
chrUn_AAEX03024205	AAEX03024205.1
chrUn_AAEX03024206	AAEX03024206.1
chrUn_AAEX03024207	AAEX03024207.1
chrUn_AAEX03024208	AAEX03024208.1
chrUn_AAEX03024209	AAEX03024209.1
chrUn_AAEX03024210	AAEX03024210.1
chrUn_AAEX03024218	AAEX03024218.1
chrUn_AAEX03024219	AAEX03024219.1
chrUn_AAEX03024220	AAEX03024220.1
chrUn_AAEX03024224	AAEX03024224.1
chrUn_AAEX03024225	AAEX03024225.1
chrUn_AAEX03024226	AAEX03024226.1
chrUn_AAEX03024227	AAEX03024227.1
chrUn_AAEX03024228	AAEX03024228.1
chrUn_AAEX03024235	AAEX03024235.1
chrUn_AAEX03024239	AAEX03024239.1
chrUn_AAEX03024243	AAEX03024243.1
chrUn_AAEX03024244	AAEX03024244.1
chrUn_AAEX03024245	AAEX03024245.1
chrUn_AAEX03024246	AAEX03024246.1
chrUn_AAEX03024247	AAEX03024247.1
chrUn_AAEX03024248	AAEX03024248.1
chrUn_AAEX03024249	AAEX03024249.1
chrUn_AAEX03024257	AAEX03024257.1
chrUn_AAEX03024258	AAEX03024258.1
chrUn_AAEX03024259	AAEX03024259.1
chrUn_AAEX03024260	AAEX03024260.1
chrUn_AAEX03024261	AAEX03024261.1
chrUn_AAEX03024262	AAEX03024262.1
chrUn_AAEX03024267	AAEX03024267.1
chrUn_AAEX03024268	AAEX03024268.1
chrUn_AAEX03024269	AAEX03024269.1
chrUn_AAEX03024270	AAEX03024270.1
chrUn_AAEX03024271	AAEX03024271.1
chrUn_AAEX03024272	AAEX03024272.1
chrUn_AAEX03024273	AAEX03024273.1
chrUn_AAEX03024274	AAEX03024274.1
chrUn_AAEX03024277	AAEX03024277.1
chrUn_AAEX03024278	AAEX03024278.1
chrUn_AAEX03024279	AAEX03024279.1
chrUn_AAEX03024283	AAEX03024283.1
chrUn_AAEX03024284	AAEX03024284.1
chrUn_AAEX03024285	AAEX03024285.1
chrUn_AAEX03024289	AAEX03024289.1
chrUn_AAEX03024296	AAEX03024296.1
chrUn_AAEX03024297	AAEX03024297.1
chrUn_AAEX03024298	AAEX03024298.1
chrUn_AAEX03024299	AAEX03024299.1
chrUn_AAEX03024300	AAEX03024300.1
chrUn_AAEX03024301	AAEX03024301.1
chrUn_AAEX03024302	AAEX03024302.1
chrUn_AAEX03024305	AAEX03024305.1
chrUn_AAEX03024306	AAEX03024306.1
chrUn_AAEX03024307	AAEX03024307.1
chrUn_AAEX03024308	AAEX03024308.1
chrUn_AAEX03024309	AAEX03024309.1
chrUn_AAEX03024314	AAEX03024314.1
chrUn_AAEX03024315	AAEX03024315.1
chrUn_AAEX03024316	AAEX03024316.1
chrUn_AAEX03024317	AAEX03024317.1
chrUn_AAEX03024318	AAEX03024318.1
chrUn_AAEX03024319	AAEX03024319.1
chrUn_AAEX03024323	AAEX03024323.1
chrUn_AAEX03024324	AAEX03024324.1
chrUn_AAEX03024325	AAEX03024325.1
chrUn_AAEX03024326	AAEX03024326.1
chrUn_AAEX03024331	AAEX03024331.1
chrUn_AAEX03024332	AAEX03024332.1
chrUn_AAEX03024333	AAEX03024333.1
chrUn_AAEX03024334	AAEX03024334.1
chrUn_AAEX03024335	AAEX03024335.1
chrUn_AAEX03024336	AAEX03024336.1
chrUn_AAEX03024337	AAEX03024337.1
chrUn_AAEX03024340	AAEX03024340.1
chrUn_AAEX03024341	AAEX03024341.1
chrUn_AAEX03024342	AAEX03024342.1
chrUn_AAEX03024343	AAEX03024343.1
chrUn_AAEX03024349	AAEX03024349.1
chrUn_AAEX03024350	AAEX03024350.1
chrUn_AAEX03024351	AAEX03024351.1
chrUn_AAEX03024352	AAEX03024352.1
chrUn_AAEX03024353	AAEX03024353.1
chrUn_AAEX03024354	AAEX03024354.1
chrUn_AAEX03024355	AAEX03024355.1
chrUn_AAEX03024356	AAEX03024356.1
chrUn_AAEX03024357	AAEX03024357.1
chrUn_AAEX03024358	AAEX03024358.1
chrUn_AAEX03024359	AAEX03024359.1
chrUn_AAEX03024360	AAEX03024360.1
chrUn_AAEX03024361	AAEX03024361.1
chrUn_AAEX03024362	AAEX03024362.1
chrUn_AAEX03024363	AAEX03024363.1
chrUn_AAEX03024364	AAEX03024364.1
chrUn_AAEX03024369	AAEX03024369.1
chrUn_AAEX03024370	AAEX03024370.1
chrUn_AAEX03024371	AAEX03024371.1
chrUn_AAEX03024375	AAEX03024375.1
chrUn_AAEX03024376	AAEX03024376.1
chrUn_AAEX03024377	AAEX03024377.1
chrUn_AAEX03024378	AAEX03024378.1
chrUn_AAEX03024379	AAEX03024379.1
chrUn_AAEX03024389	AAEX03024389.1
chrUn_AAEX03024390	AAEX03024390.1
chrUn_AAEX03024391	AAEX03024391.1
chrUn_AAEX03024392	AAEX03024392.1
chrUn_AAEX03024393	AAEX03024393.1
chrUn_AAEX03024394	AAEX03024394.1
chrUn_AAEX03024399	AAEX03024399.1
chrUn_AAEX03024400	AAEX03024400.1
chrUn_AAEX03024401	AAEX03024401.1
chrUn_AAEX03024402	AAEX03024402.1
chrUn_AAEX03024403	AAEX03024403.1
chrUn_AAEX03024404	AAEX03024404.1
chrUn_AAEX03024407	AAEX03024407.1
chrUn_AAEX03024411	AAEX03024411.1
chrUn_AAEX03024412	AAEX03024412.1
chrUn_AAEX03024413	AAEX03024413.1
chrUn_AAEX03024414	AAEX03024414.1
chrUn_AAEX03024415	AAEX03024415.1
chrUn_AAEX03024416	AAEX03024416.1
chrUn_AAEX03024417	AAEX03024417.1
chrUn_AAEX03024418	AAEX03024418.1
chrUn_AAEX03024419	AAEX03024419.1
chrUn_AAEX03024420	AAEX03024420.1
chrUn_AAEX03024421	AAEX03024421.1
chrUn_AAEX03024422	AAEX03024422.1
chrUn_AAEX03024423	AAEX03024423.1
chrUn_AAEX03024424	AAEX03024424.1
chrUn_AAEX03024425	AAEX03024425.1
chrUn_AAEX03024426	AAEX03024426.1
chrUn_AAEX03024431	AAEX03024431.1
chrUn_AAEX03024432	AAEX03024432.1
chrUn_AAEX03024433	AAEX03024433.1
chrUn_AAEX03024434	AAEX03024434.1
chrUn_AAEX03024438	AAEX03024438.1
chrUn_AAEX03024439	AAEX03024439.1
chrUn_AAEX03024440	AAEX03024440.1
chrUn_AAEX03024443	AAEX03024443.1
chrUn_AAEX03024444	AAEX03024444.1
chrUn_AAEX03024445	AAEX03024445.1
chrUn_AAEX03024446	AAEX03024446.1
chrUn_AAEX03024447	AAEX03024447.1
chrUn_AAEX03024448	AAEX03024448.1
chrUn_AAEX03024449	AAEX03024449.1
chrUn_AAEX03024450	AAEX03024450.1
chrUn_AAEX03024451	AAEX03024451.1
chrUn_AAEX03024452	AAEX03024452.1
chrUn_AAEX03024457	AAEX03024457.1
chrUn_AAEX03024460	AAEX03024460.1
chrUn_AAEX03024461	AAEX03024461.1
chrUn_AAEX03024462	AAEX03024462.1
chrUn_AAEX03024463	AAEX03024463.1
chrUn_AAEX03024464	AAEX03024464.1
chrUn_AAEX03024465	AAEX03024465.1
chrUn_AAEX03024466	AAEX03024466.1
chrUn_AAEX03024467	AAEX03024467.1
chrUn_AAEX03024468	AAEX03024468.1
chrUn_AAEX03024469	AAEX03024469.1
chrUn_AAEX03024470	AAEX03024470.1
chrUn_AAEX03024471	AAEX03024471.1
chrUn_AAEX03024472	AAEX03024472.1
chrUn_AAEX03024473	AAEX03024473.1
chrUn_AAEX03024474	AAEX03024474.1
chrUn_AAEX03024475	AAEX03024475.1
chrUn_AAEX03024476	AAEX03024476.1
chrUn_AAEX03024477	AAEX03024477.1
chrUn_AAEX03024478	AAEX03024478.1
chrUn_AAEX03024479	AAEX03024479.1
chrUn_AAEX03024480	AAEX03024480.1
chrUn_AAEX03024481	AAEX03024481.1
chrUn_AAEX03024482	AAEX03024482.1
chrUn_AAEX03024485	AAEX03024485.1
chrUn_AAEX03024486	AAEX03024486.1
chrUn_AAEX03024487	AAEX03024487.1
chrUn_AAEX03024488	AAEX03024488.1
chrUn_AAEX03024489	AAEX03024489.1
chrUn_AAEX03024490	AAEX03024490.1
chrUn_AAEX03024491	AAEX03024491.1
chrUn_AAEX03024492	AAEX03024492.1
chrUn_AAEX03024493	AAEX03024493.1
chrUn_AAEX03024494	AAEX03024494.1
chrUn_AAEX03024495	AAEX03024495.1
chrUn_AAEX03024496	AAEX03024496.1
chrUn_AAEX03024499	AAEX03024499.1
chrUn_AAEX03024500	AAEX03024500.1
chrUn_AAEX03024501	AAEX03024501.1
chrUn_AAEX03024502	AAEX03024502.1
chrUn_AAEX03024503	AAEX03024503.1
chrUn_AAEX03024504	AAEX03024504.1
chrUn_AAEX03024505	AAEX03024505.1
chrUn_AAEX03024506	AAEX03024506.1
chrUn_AAEX03024507	AAEX03024507.1
chrUn_AAEX03024508	AAEX03024508.1
chrUn_AAEX03024509	AAEX03024509.1
chrUn_AAEX03024510	AAEX03024510.1
chrUn_AAEX03024511	AAEX03024511.1
chrUn_AAEX03024512	AAEX03024512.1
chrUn_AAEX03024513	AAEX03024513.1
chrUn_AAEX03024514	AAEX03024514.1
chrUn_AAEX03024515	AAEX03024515.1
chrUn_AAEX03024516	AAEX03024516.1
chrUn_AAEX03024517	AAEX03024517.1
chrUn_AAEX03024518	AAEX03024518.1
chrUn_AAEX03024522	AAEX03024522.1
chrUn_AAEX03024523	AAEX03024523.1
chrUn_AAEX03024524	AAEX03024524.1
chrUn_AAEX03024525	AAEX03024525.1
chrUn_AAEX03024526	AAEX03024526.1
chrUn_AAEX03024527	AAEX03024527.1
chrUn_AAEX03024528	AAEX03024528.1
chrUn_AAEX03024529	AAEX03024529.1
chrUn_AAEX03024530	AAEX03024530.1
chrUn_AAEX03024531	AAEX03024531.1
chrUn_AAEX03024532	AAEX03024532.1
chrUn_AAEX03024533	AAEX03024533.1
chrUn_AAEX03024534	AAEX03024534.1
chrUn_AAEX03024535	AAEX03024535.1
chrUn_AAEX03024536	AAEX03024536.1
chrUn_AAEX03024537	AAEX03024537.1
chrUn_AAEX03024538	AAEX03024538.1
chrUn_AAEX03024539	AAEX03024539.1
chrUn_AAEX03024540	AAEX03024540.1
chrUn_AAEX03024541	AAEX03024541.1
chrUn_AAEX03024542	AAEX03024542.1
chrUn_AAEX03024543	AAEX03024543.1
chrUn_AAEX03024544	AAEX03024544.1
chrUn_AAEX03024545	AAEX03024545.1
chrUn_AAEX03024546	AAEX03024546.1
chrUn_AAEX03024547	AAEX03024547.1
chrUn_AAEX03024548	AAEX03024548.1
chrUn_AAEX03024549	AAEX03024549.1
chrUn_AAEX03024550	AAEX03024550.1
chrUn_AAEX03024553	AAEX03024553.1
chrUn_AAEX03024554	AAEX03024554.1
chrUn_AAEX03024555	AAEX03024555.1
chrUn_AAEX03024556	AAEX03024556.1
chrUn_AAEX03024557	AAEX03024557.1
chrUn_AAEX03024561	AAEX03024561.1
chrUn_AAEX03024562	AAEX03024562.1
chrUn_AAEX03024563	AAEX03024563.1
chrUn_AAEX03024564	AAEX03024564.1
chrUn_AAEX03024565	AAEX03024565.1
chrUn_AAEX03024569	AAEX03024569.1
chrUn_AAEX03024570	AAEX03024570.1
chrUn_AAEX03024571	AAEX03024571.1
chrUn_AAEX03024572	AAEX03024572.1
chrUn_AAEX03024573	AAEX03024573.1
chrUn_AAEX03024574	AAEX03024574.1
chrUn_AAEX03024575	AAEX03024575.1
chrUn_AAEX03024581	AAEX03024581.1
chrUn_AAEX03024585	AAEX03024585.1
chrUn_AAEX03024586	AAEX03024586.1
chrUn_AAEX03024587	AAEX03024587.1
chrUn_AAEX03024588	AAEX03024588.1
chrUn_AAEX03024589	AAEX03024589.1
chrUn_AAEX03024590	AAEX03024590.1
chrUn_AAEX03024591	AAEX03024591.1
chrUn_AAEX03024592	AAEX03024592.1
chrUn_AAEX03024593	AAEX03024593.1
chrUn_AAEX03024594	AAEX03024594.1
chrUn_AAEX03024598	AAEX03024598.1
chrUn_AAEX03024599	AAEX03024599.1
chrUn_AAEX03024600	AAEX03024600.1
chrUn_AAEX03024606	AAEX03024606.1
chrUn_AAEX03024607	AAEX03024607.1
chrUn_AAEX03024608	AAEX03024608.1
chrUn_AAEX03024609	AAEX03024609.1
chrUn_AAEX03024610	AAEX03024610.1
chrUn_AAEX03024611	AAEX03024611.1
chrUn_AAEX03024612	AAEX03024612.1
chrUn_AAEX03024615	AAEX03024615.1
chrUn_AAEX03024616	AAEX03024616.1
chrUn_AAEX03024617	AAEX03024617.1
chrUn_AAEX03024618	AAEX03024618.1
chrUn_AAEX03024619	AAEX03024619.1
chrUn_AAEX03024620	AAEX03024620.1
chrUn_AAEX03024621	AAEX03024621.1
chrUn_AAEX03024622	AAEX03024622.1
chrUn_AAEX03024625	AAEX03024625.1
chrUn_AAEX03024626	AAEX03024626.1
chrUn_AAEX03024631	AAEX03024631.1
chrUn_AAEX03024632	AAEX03024632.1
chrUn_AAEX03024633	AAEX03024633.1
chrUn_AAEX03024634	AAEX03024634.1
chrUn_AAEX03024638	AAEX03024638.1
chrUn_AAEX03024639	AAEX03024639.1
chrUn_AAEX03024643	AAEX03024643.1
chrUn_AAEX03024644	AAEX03024644.1
chrUn_AAEX03024645	AAEX03024645.1
chrUn_AAEX03024646	AAEX03024646.1
chrUn_AAEX03024647	AAEX03024647.1
chrUn_AAEX03024648	AAEX03024648.1
chrUn_AAEX03024649	AAEX03024649.1
chrUn_AAEX03024650	AAEX03024650.1
chrUn_AAEX03024651	AAEX03024651.1
chrUn_AAEX03024652	AAEX03024652.1
chrUn_AAEX03024653	AAEX03024653.1
chrUn_AAEX03024654	AAEX03024654.1
chrUn_AAEX03024655	AAEX03024655.1
chrUn_AAEX03024656	AAEX03024656.1
chrUn_AAEX03024657	AAEX03024657.1
chrUn_AAEX03024658	AAEX03024658.1
chrUn_AAEX03024659	AAEX03024659.1
chrUn_AAEX03024660	AAEX03024660.1
chrUn_AAEX03024661	AAEX03024661.1
chrUn_AAEX03024662	AAEX03024662.1
chrUn_AAEX03024663	AAEX03024663.1
chrUn_AAEX03024664	AAEX03024664.1
chrUn_AAEX03024665	AAEX03024665.1
chrUn_AAEX03024666	AAEX03024666.1
chrUn_AAEX03024667	AAEX03024667.1
chrUn_AAEX03024668	AAEX03024668.1
chrUn_AAEX03024669	AAEX03024669.1
chrUn_AAEX03024670	AAEX03024670.1
chrUn_AAEX03024671	AAEX03024671.1
chrUn_AAEX03024672	AAEX03024672.1
chrUn_AAEX03024673	AAEX03024673.1
chrUn_AAEX03024678	AAEX03024678.1
chrUn_AAEX03024681	AAEX03024681.1
chrUn_AAEX03024682	AAEX03024682.1
chrUn_AAEX03024683	AAEX03024683.1
chrUn_AAEX03024684	AAEX03024684.1
chrUn_AAEX03024685	AAEX03024685.1
chrUn_AAEX03024686	AAEX03024686.1
chrUn_AAEX03024687	AAEX03024687.1
chrUn_AAEX03024688	AAEX03024688.1
chrUn_AAEX03024689	AAEX03024689.1
chrUn_AAEX03024690	AAEX03024690.1
chrUn_AAEX03024691	AAEX03024691.1
chrUn_AAEX03024692	AAEX03024692.1
chrUn_AAEX03024693	AAEX03024693.1
chrUn_AAEX03024694	AAEX03024694.1
chrUn_AAEX03024695	AAEX03024695.1
chrUn_AAEX03024696	AAEX03024696.1
chrUn_AAEX03024697	AAEX03024697.1
chrUn_AAEX03024698	AAEX03024698.1
chrUn_AAEX03024699	AAEX03024699.1
chrUn_AAEX03024700	AAEX03024700.1
chrUn_AAEX03024701	AAEX03024701.1
chrUn_AAEX03024702	AAEX03024702.1
chrUn_AAEX03024706	AAEX03024706.1
chrUn_AAEX03024707	AAEX03024707.1
chrUn_AAEX03024708	AAEX03024708.1
chrUn_AAEX03024709	AAEX03024709.1
chrUn_AAEX03024710	AAEX03024710.1
chrUn_AAEX03024711	AAEX03024711.1
chrUn_AAEX03024712	AAEX03024712.1
chrUn_AAEX03024713	AAEX03024713.1
chrUn_AAEX03024714	AAEX03024714.1
chrUn_AAEX03024718	AAEX03024718.1
chrUn_AAEX03024719	AAEX03024719.1
chrUn_AAEX03024720	AAEX03024720.1
chrUn_AAEX03024725	AAEX03024725.1
chrUn_AAEX03024726	AAEX03024726.1
chrUn_AAEX03024727	AAEX03024727.1
chrUn_AAEX03024728	AAEX03024728.1
chrUn_AAEX03024729	AAEX03024729.1
chrUn_AAEX03024730	AAEX03024730.1
chrUn_AAEX03024731	AAEX03024731.1
chrUn_AAEX03024732	AAEX03024732.1
chrUn_AAEX03024733	AAEX03024733.1
chrUn_AAEX03024734	AAEX03024734.1
chrUn_AAEX03024735	AAEX03024735.1
chrUn_AAEX03024736	AAEX03024736.1
chrUn_AAEX03024737	AAEX03024737.1
chrUn_AAEX03024738	AAEX03024738.1
chrUn_AAEX03024739	AAEX03024739.1
chrUn_AAEX03024740	AAEX03024740.1
chrUn_AAEX03024741	AAEX03024741.1
chrUn_AAEX03024742	AAEX03024742.1
chrUn_AAEX03024743	AAEX03024743.1
chrUn_AAEX03024744	AAEX03024744.1
chrUn_AAEX03024745	AAEX03024745.1
chrUn_AAEX03024746	AAEX03024746.1
chrUn_AAEX03024747	AAEX03024747.1
chrUn_AAEX03024750	AAEX03024750.1
chrUn_AAEX03024751	AAEX03024751.1
chrUn_AAEX03024752	AAEX03024752.1
chrUn_AAEX03024753	AAEX03024753.1
chrUn_AAEX03024754	AAEX03024754.1
chrUn_AAEX03024755	AAEX03024755.1
chrUn_AAEX03024756	AAEX03024756.1
chrUn_AAEX03024757	AAEX03024757.1
chrUn_AAEX03024758	AAEX03024758.1
chrUn_AAEX03024759	AAEX03024759.1
chrUn_AAEX03024760	AAEX03024760.1
chrUn_AAEX03024761	AAEX03024761.1
chrUn_AAEX03024762	AAEX03024762.1
chrUn_AAEX03024763	AAEX03024763.1
chrUn_AAEX03024764	AAEX03024764.1
chrUn_AAEX03024765	AAEX03024765.1
chrUn_AAEX03024766	AAEX03024766.1
chrUn_AAEX03024767	AAEX03024767.1
chrUn_AAEX03024768	AAEX03024768.1
chrUn_AAEX03024769	AAEX03024769.1
chrUn_AAEX03024770	AAEX03024770.1
chrUn_AAEX03024771	AAEX03024771.1
chrUn_AAEX03024772	AAEX03024772.1
chrUn_AAEX03024773	AAEX03024773.1
chrUn_AAEX03024774	AAEX03024774.1
chrUn_AAEX03024775	AAEX03024775.1
chrUn_AAEX03024776	AAEX03024776.1
chrUn_AAEX03024777	AAEX03024777.1
chrUn_AAEX03024778	AAEX03024778.1
chrUn_AAEX03024779	AAEX03024779.1
chrUn_AAEX03024780	AAEX03024780.1
chrUn_AAEX03024781	AAEX03024781.1
chrUn_AAEX03024782	AAEX03024782.1
chrUn_AAEX03024783	AAEX03024783.1
chrUn_AAEX03024784	AAEX03024784.1
chrUn_AAEX03024785	AAEX03024785.1
chrUn_AAEX03024786	AAEX03024786.1
chrUn_AAEX03024787	AAEX03024787.1
chrUn_AAEX03024788	AAEX03024788.1
chrUn_AAEX03024789	AAEX03024789.1
chrUn_AAEX03024790	AAEX03024790.1
chrUn_AAEX03024791	AAEX03024791.1
chrUn_AAEX03024792	AAEX03024792.1
chrUn_AAEX03024793	AAEX03024793.1
chrUn_AAEX03024794	AAEX03024794.1
chrUn_AAEX03024795	AAEX03024795.1
chrUn_AAEX03024796	AAEX03024796.1
chrUn_AAEX03024797	AAEX03024797.1
chrUn_AAEX03024798	AAEX03024798.1
chrUn_AAEX03024799	AAEX03024799.1
chrUn_AAEX03024800	AAEX03024800.1
chrUn_AAEX03024801	AAEX03024801.1
chrUn_AAEX03024802	AAEX03024802.1
chrUn_AAEX03024803	AAEX03024803.1
chrUn_AAEX03024804	AAEX03024804.1
chrUn_AAEX03024805	AAEX03024805.1
chrUn_AAEX03024806	AAEX03024806.1
chrUn_AAEX03024807	AAEX03024807.1
chrUn_AAEX03024808	AAEX03024808.1
chrUn_AAEX03024809	AAEX03024809.1
chrUn_AAEX03024810	AAEX03024810.1
chrUn_AAEX03024811	AAEX03024811.1
chrUn_AAEX03024812	AAEX03024812.1
chrUn_AAEX03024813	AAEX03024813.1
chrUn_AAEX03024814	AAEX03024814.1
chrUn_AAEX03024815	AAEX03024815.1
chrUn_AAEX03024816	AAEX03024816.1
chrUn_AAEX03024817	AAEX03024817.1
chrUn_AAEX03024818	AAEX03024818.1
chrUn_AAEX03024819	AAEX03024819.1
chrUn_AAEX03024820	AAEX03024820.1
chrUn_AAEX03024821	AAEX03024821.1
chrUn_AAEX03024824	AAEX03024824.1
chrUn_AAEX03024825	AAEX03024825.1
chrUn_AAEX03024826	AAEX03024826.1
chrUn_AAEX03024827	AAEX03024827.1
chrUn_AAEX03024828	AAEX03024828.1
chrUn_AAEX03024829	AAEX03024829.1
chrUn_AAEX03024830	AAEX03024830.1
chrUn_AAEX03024831	AAEX03024831.1
chrUn_AAEX03024832	AAEX03024832.1
chrUn_AAEX03024836	AAEX03024836.1
chrUn_AAEX03024837	AAEX03024837.1
chrUn_AAEX03024838	AAEX03024838.1
chrUn_AAEX03024839	AAEX03024839.1
chrUn_AAEX03024840	AAEX03024840.1
chrUn_AAEX03024841	AAEX03024841.1
chrUn_AAEX03024842	AAEX03024842.1
chrUn_AAEX03024843	AAEX03024843.1
chrUn_AAEX03024844	AAEX03024844.1
chrUn_AAEX03024845	AAEX03024845.1
chrUn_AAEX03024846	AAEX03024846.1
chrUn_AAEX03024847	AAEX03024847.1
chrUn_AAEX03024850	AAEX03024850.1
chrUn_AAEX03024851	AAEX03024851.1
chrUn_AAEX03024852	AAEX03024852.1
chrUn_AAEX03024853	AAEX03024853.1
chrUn_AAEX03024854	AAEX03024854.1
chrUn_AAEX03024860	AAEX03024860.1
chrUn_AAEX03024861	AAEX03024861.1
chrUn_AAEX03024862	AAEX03024862.1
chrUn_AAEX03024863	AAEX03024863.1
chrUn_AAEX03024864	AAEX03024864.1
chrUn_AAEX03024865	AAEX03024865.1
chrUn_AAEX03024866	AAEX03024866.1
chrUn_AAEX03024867	AAEX03024867.1
chrUn_AAEX03024868	AAEX03024868.1
chrUn_AAEX03024869	AAEX03024869.1
chrUn_AAEX03024870	AAEX03024870.1
chrUn_AAEX03024871	AAEX03024871.1
chrUn_AAEX03024872	AAEX03024872.1
chrUn_AAEX03024873	AAEX03024873.1
chrUn_AAEX03024874	AAEX03024874.1
chrUn_AAEX03024875	AAEX03024875.1
chrUn_AAEX03024876	AAEX03024876.1
chrUn_AAEX03024877	AAEX03024877.1
chrUn_AAEX03024878	AAEX03024878.1
chrUn_AAEX03024879	AAEX03024879.1
chrUn_AAEX03024884	AAEX03024884.1
chrUn_AAEX03024885	AAEX03024885.1
chrUn_AAEX03024886	AAEX03024886.1
chrUn_AAEX03024887	AAEX03024887.1
chrUn_AAEX03024888	AAEX03024888.1
chrUn_AAEX03024889	AAEX03024889.1
chrUn_AAEX03024890	AAEX03024890.1
chrUn_AAEX03024891	AAEX03024891.1
chrUn_AAEX03024892	AAEX03024892.1
chrUn_AAEX03024893	AAEX03024893.1
chrUn_AAEX03024894	AAEX03024894.1
chrUn_AAEX03024895	AAEX03024895.1
chrUn_AAEX03024896	AAEX03024896.1
chrUn_AAEX03024897	AAEX03024897.1
chrUn_AAEX03024898	AAEX03024898.1
chrUn_AAEX03024899	AAEX03024899.1
chrUn_AAEX03024900	AAEX03024900.1
chrUn_AAEX03024901	AAEX03024901.1
chrUn_AAEX03024902	AAEX03024902.1
chrUn_AAEX03024903	AAEX03024903.1
chrUn_AAEX03024904	AAEX03024904.1
chrUn_AAEX03024905	AAEX03024905.1
chrUn_AAEX03024906	AAEX03024906.1
chrUn_AAEX03024907	AAEX03024907.1
chrUn_AAEX03024908	AAEX03024908.1
chrUn_AAEX03024909	AAEX03024909.1
chrUn_AAEX03024910	AAEX03024910.1
chrUn_AAEX03024911	AAEX03024911.1
chrUn_AAEX03024912	AAEX03024912.1
chrUn_AAEX03024913	AAEX03024913.1
chrUn_AAEX03024917	AAEX03024917.1
chrUn_AAEX03024918	AAEX03024918.1
chrUn_AAEX03024919	AAEX03024919.1
chrUn_AAEX03024920	AAEX03024920.1
chrUn_AAEX03024921	AAEX03024921.1
chrUn_AAEX03024922	AAEX03024922.1
chrUn_AAEX03024923	AAEX03024923.1
chrUn_AAEX03024924	AAEX03024924.1
chrUn_AAEX03024925	AAEX03024925.1
chrUn_AAEX03024926	AAEX03024926.1
chrUn_AAEX03024927	AAEX03024927.1
chrUn_AAEX03024928	AAEX03024928.1
chrUn_AAEX03024929	AAEX03024929.1
chrUn_AAEX03024930	AAEX03024930.1
chrUn_AAEX03024934	AAEX03024934.1
chrUn_AAEX03024935	AAEX03024935.1
chrUn_AAEX03024936	AAEX03024936.1
