1	chr1
KN150407.1	chrUn_KN150407v1
KN150408.1	chrUn_KN150408v1
KN150409.1	chrUn_KN150409v1
KN150410.1	chrUn_KN150410v1
KN150411.1	chrUn_KN150411v1
KN150412.1	chrUn_KN150412v1
KN150413.1	chrUn_KN150413v1
KN150414.1	chrUn_KN150414v1
KN150415.1	chrUn_KN150415v1
KN150416.1	chrUn_KN150416v1
KN150417.1	chrUn_KN150417v1
KN150418.1	chrUn_KN150418v1
KN150419.1	chrUn_KN150419v1
KN150420.1	chrUn_KN150420v1
KN150421.1	chrUn_KN150421v1
KN150422.1	chrUn_KN150422v1
KN150423.1	chrUn_KN150423v1
KN150424.1	chrUn_KN150424v1
KN150425.1	chrUn_KN150425v1
KN150426.1	chrUn_KN150426v1
KN150427.1	chrUn_KN150427v1
KN150428.1	chrUn_KN150428v1
KN150429.1	chrUn_KN150429v1
KN150430.1	chrUn_KN150430v1
KN150431.1	chrUn_KN150431v1
KN150432.1	chrUn_KN150432v1
KN150433.1	chrUn_KN150433v1
KN150434.1	chrUn_KN150434v1
KN150435.1	chrUn_KN150435v1
KN150436.1	chrUn_KN150436v1
KN150437.1	chrUn_KN150437v1
KN150438.1	chrUn_KN150438v1
KN150439.1	chrUn_KN150439v1
KN150440.1	chrUn_KN150440v1
KN150441.1	chrUn_KN150441v1
KN150442.1	chrUn_KN150442v1
KN150443.1	chrUn_KN150443v1
KN150444.1	chrUn_KN150444v1
KN150445.1	chrUn_KN150445v1
KN150446.1	chrUn_KN150446v1
KN150447.1	chrUn_KN150447v1
KN150448.1	chrUn_KN150448v1
KN150449.1	chrUn_KN150449v1
KN150450.1	chrUn_KN150450v1
KN150451.1	chrUn_KN150451v1
KN150452.1	chrUn_KN150452v1
KN150453.1	chrUn_KN150453v1
KN150454.1	chrUn_KN150454v1
KN150455.1	chrUn_KN150455v1
KN150456.1	chrUn_KN150456v1
KN150457.1	chrUn_KN150457v1
KN150458.1	chrUn_KN150458v1
KN150459.1	chrUn_KN150459v1
KN150460.1	chrUn_KN150460v1
KN150461.1	chrUn_KN150461v1
KN150462.1	chrUn_KN150462v1
KN150463.1	chrUn_KN150463v1
KN150464.1	chrUn_KN150464v1
KN150465.1	chrUn_KN150465v1
KN150466.1	chrUn_KN150466v1
KN150467.1	chrUn_KN150467v1
KN150468.1	chrUn_KN150468v1
KN150469.1	chrUn_KN150469v1
KN150470.1	chrUn_KN150470v1
KN150471.1	chrUn_KN150471v1
KN150472.1	chrUn_KN150472v1
KN150473.1	chrUn_KN150473v1
KN150474.1	chrUn_KN150474v1
KN150475.1	chrUn_KN150475v1
KN150476.1	chrUn_KN150476v1
KN150477.1	chrUn_KN150477v1
KN150478.1	chrUn_KN150478v1
KN150479.1	chrUn_KN150479v1
KN150480.1	chrUn_KN150480v1
KN150481.1	chrUn_KN150481v1
KN150482.1	chrUn_KN150482v1
KN150483.1	chrUn_KN150483v1
KN150484.1	chrUn_KN150484v1
KN150485.1	chrUn_KN150485v1
KN150486.1	chrUn_KN150486v1
KN150487.1	chrUn_KN150487v1
KN150488.1	chrUn_KN150488v1
KN150489.1	chrUn_KN150489v1
KN150490.1	chrUn_KN150490v1
KN150491.1	chrUn_KN150491v1
KN150492.1	chrUn_KN150492v1
KN150493.1	chrUn_KN150493v1
KN150494.1	chrUn_KN150494v1
KN150495.1	chrUn_KN150495v1
KN150496.1	chrUn_KN150496v1
KN150497.1	chrUn_KN150497v1
KN150498.1	chrUn_KN150498v1
KN150499.1	chrUn_KN150499v1
KN150500.1	chrUn_KN150500v1
KN150501.1	chrUn_KN150501v1
KN150502.1	chrUn_KN150502v1
KN150503.1	chrUn_KN150503v1
KN150504.1	chrUn_KN150504v1
KN150505.1	chrUn_KN150505v1
KN150506.1	chrUn_KN150506v1
KN150507.1	chrUn_KN150507v1
KN150508.1	chrUn_KN150508v1
KN150509.1	chrUn_KN150509v1
KN150510.1	chrUn_KN150510v1
KN150511.1	chrUn_KN150511v1
KN150512.1	chrUn_KN150512v1
KN150513.1	chrUn_KN150513v1
KN150514.1	chrUn_KN150514v1
KN150515.1	chrUn_KN150515v1
KN150516.1	chrUn_KN150516v1
KN150517.1	chrUn_KN150517v1
KN150518.1	chrUn_KN150518v1
KN150519.1	chrUn_KN150519v1
KN150520.1	chrUn_KN150520v1
KN150521.1	chrUn_KN150521v1
KN150522.1	chrUn_KN150522v1
KN150523.1	chrUn_KN150523v1
KN150524.1	chrUn_KN150524v1
KN150525.1	chrUn_KN150525v1
KN150526.1	chrUn_KN150526v1
KN150527.1	chrUn_KN150527v1
KN150528.1	chrUn_KN150528v1
KN150529.1	chrUn_KN150529v1
KN150530.1	chrUn_KN150530v1
KN150531.1	chrUn_KN150531v1
KN150532.1	chrUn_KN150532v1
KN150533.1	chrUn_KN150533v1
KN150534.1	chrUn_KN150534v1
KN150535.1	chrUn_KN150535v1
KN150536.1	chrUn_KN150536v1
KN150537.1	chrUn_KN150537v1
KN150538.1	chrUn_KN150538v1
KN150539.1	chrUn_KN150539v1
KN150540.1	chrUn_KN150540v1
KN150541.1	chrUn_KN150541v1
KN150542.1	chrUn_KN150542v1
KN150543.1	chrUn_KN150543v1
KN150544.1	chrUn_KN150544v1
KN150545.1	chrUn_KN150545v1
KN150546.1	chrUn_KN150546v1
KN150547.1	chrUn_KN150547v1
KN150548.1	chrUn_KN150548v1
KN150549.1	chrUn_KN150549v1
KN150550.1	chrUn_KN150550v1
KN150551.1	chrUn_KN150551v1
KN150552.1	chrUn_KN150552v1
KN150553.1	chrUn_KN150553v1
KN150554.1	chrUn_KN150554v1
KN150555.1	chrUn_KN150555v1
KN150556.1	chrUn_KN150556v1
KN150557.1	chrUn_KN150557v1
KN150558.1	chrUn_KN150558v1
KN150559.1	chrUn_KN150559v1
KN150560.1	chrUn_KN150560v1
KN150561.1	chrUn_KN150561v1
KN150562.1	chrUn_KN150562v1
KN150563.1	chrUn_KN150563v1
KN150564.1	chrUn_KN150564v1
KN150565.1	chrUn_KN150565v1
KN150566.1	chrUn_KN150566v1
KN150567.1	chrUn_KN150567v1
KN150568.1	chrUn_KN150568v1
KN150569.1	chrUn_KN150569v1
KN150570.1	chrUn_KN150570v1
KN150571.1	chrUn_KN150571v1
KN150572.1	chrUn_KN150572v1
KN150573.1	chrUn_KN150573v1
KN150574.1	chrUn_KN150574v1
KN150575.1	chrUn_KN150575v1
KN150576.1	chrUn_KN150576v1
KN150577.1	chrUn_KN150577v1
KN150578.1	chrUn_KN150578v1
KN150579.1	chrUn_KN150579v1
KN150580.1	chrUn_KN150580v1
KN150581.1	chrUn_KN150581v1
KN150582.1	chrUn_KN150582v1
KN150583.1	chrUn_KN150583v1
KN150584.1	chrUn_KN150584v1
KN150585.1	chrUn_KN150585v1
KN150586.1	chrUn_KN150586v1
KN150587.1	chrUn_KN150587v1
KN150588.1	chrUn_KN150588v1
KN150589.1	chrUn_KN150589v1
KN150590.1	chrUn_KN150590v1
KN150591.1	chrUn_KN150591v1
KN150592.1	chrUn_KN150592v1
KN150593.1	chrUn_KN150593v1
KN150594.1	chrUn_KN150594v1
KN150595.1	chrUn_KN150595v1
KN150596.1	chrUn_KN150596v1
KN150597.1	chrUn_KN150597v1
KN150598.1	chrUn_KN150598v1
KN150599.1	chrUn_KN150599v1
KN150600.1	chrUn_KN150600v1
KN150601.1	chrUn_KN150601v1
KN150602.1	chrUn_KN150602v1
KN150603.1	chrUn_KN150603v1
KN150604.1	chrUn_KN150604v1
KN150605.1	chrUn_KN150605v1
KN150606.1	chrUn_KN150606v1
KN150607.1	chrUn_KN150607v1
KN150608.1	chrUn_KN150608v1
KN150609.1	chrUn_KN150609v1
KN150610.1	chrUn_KN150610v1
KN150611.1	chrUn_KN150611v1
KN150612.1	chrUn_KN150612v1
KN150613.1	chrUn_KN150613v1
KN150614.1	chrUn_KN150614v1
KN150615.1	chrUn_KN150615v1
KN150616.1	chrUn_KN150616v1
KN150617.1	chrUn_KN150617v1
KN150618.1	chrUn_KN150618v1
KN150619.1	chrUn_KN150619v1
KN150620.1	chrUn_KN150620v1
KN150621.1	chrUn_KN150621v1
KN150622.1	chrUn_KN150622v1
KN150623.1	chrUn_KN150623v1
KN150624.1	chrUn_KN150624v1
KN150625.1	chrUn_KN150625v1
KN150626.1	chrUn_KN150626v1
KN150627.1	chrUn_KN150627v1
KN150628.1	chrUn_KN150628v1
KN150629.1	chrUn_KN150629v1
KN150630.1	chrUn_KN150630v1
KN150631.1	chrUn_KN150631v1
KN150632.1	chrUn_KN150632v1
KN150633.1	chrUn_KN150633v1
KN150634.1	chrUn_KN150634v1
KN150635.1	chrUn_KN150635v1
KN150636.1	chrUn_KN150636v1
KN150637.1	chrUn_KN150637v1
KN150638.1	chrUn_KN150638v1
KN150639.1	chrUn_KN150639v1
KN150640.1	chrUn_KN150640v1
KN150641.1	chrUn_KN150641v1
KN150642.1	chrUn_KN150642v1
KN150643.1	chrUn_KN150643v1
KN150644.1	chrUn_KN150644v1
KN150645.1	chrUn_KN150645v1
KN150646.1	chrUn_KN150646v1
KN150647.1	chrUn_KN150647v1
KN150648.1	chrUn_KN150648v1
KN150649.1	chrUn_KN150649v1
KN150650.1	chrUn_KN150650v1
KN150651.1	chrUn_KN150651v1
KN150652.1	chrUn_KN150652v1
KN150653.1	chrUn_KN150653v1
KN150654.1	chrUn_KN150654v1
KN150655.1	chrUn_KN150655v1
KN150656.1	chrUn_KN150656v1
KN150657.1	chrUn_KN150657v1
KN150658.1	chrUn_KN150658v1
KN150659.1	chrUn_KN150659v1
KN150660.1	chrUn_KN150660v1
KN150661.1	chrUn_KN150661v1
KN150662.1	chrUn_KN150662v1
KN150663.1	chrUn_KN150663v1
KN150664.1	chrUn_KN150664v1
KN150665.1	chrUn_KN150665v1
KN150666.1	chrUn_KN150666v1
KN150667.1	chrUn_KN150667v1
KN150668.1	chrUn_KN150668v1
KN150669.1	chrUn_KN150669v1
KN150670.1	chrUn_KN150670v1
KN150671.1	chrUn_KN150671v1
KN150672.1	chrUn_KN150672v1
KN150673.1	chrUn_KN150673v1
KN150674.1	chrUn_KN150674v1
KN150675.1	chrUn_KN150675v1
KN150676.1	chrUn_KN150676v1
KN150677.1	chrUn_KN150677v1
KN150678.1	chrUn_KN150678v1
KN150679.1	chrUn_KN150679v1
KN150680.1	chrUn_KN150680v1
KN150681.1	chrUn_KN150681v1
KN150682.1	chrUn_KN150682v1
KN150683.1	chrUn_KN150683v1
KN150684.1	chrUn_KN150684v1
KN150685.1	chrUn_KN150685v1
KN150686.1	chrUn_KN150686v1
KN150687.1	chrUn_KN150687v1
KN150688.1	chrUn_KN150688v1
KN150689.1	chrUn_KN150689v1
KN150690.1	chrUn_KN150690v1
KN150691.1	chrUn_KN150691v1
KN150692.1	chrUn_KN150692v1
KN150693.1	chrUn_KN150693v1
KN150694.1	chrUn_KN150694v1
KN150695.1	chrUn_KN150695v1
KN150696.1	chrUn_KN150696v1
KN150697.1	chrUn_KN150697v1
KN150698.1	chrUn_KN150698v1
KN150699.1	chrUn_KN150699v1
KN150700.1	chrUn_KN150700v1
KN150701.1	chrUn_KN150701v1
KN150702.1	chrUn_KN150702v1
KN150703.1	chrUn_KN150703v1
KN150704.1	chrUn_KN150704v1
KN150705.1	chrUn_KN150705v1
KN150706.1	chrUn_KN150706v1
KN150707.1	chrUn_KN150707v1
KN150708.1	chrUn_KN150708v1
KN150709.1	chrUn_KN150709v1
KN150710.1	chrUn_KN150710v1
KN150711.1	chrUn_KN150711v1
KN150712.1	chrUn_KN150712v1
KN150713.1	chrUn_KN150713v1
